order_id,item_id,product_id,quantity,list_price,discount,extract_time,source_name
491,3,15,2,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
492,1,6,1,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
492,2,22,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
492,3,26,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
493,1,15,1,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
493,2,18,2,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
493,3,26,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
494,1,23,1,299.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
495,1,22,1,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
495,2,9,1,2999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
496,1,23,1,299.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
496,2,13,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
496,3,21,2,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
497,1,25,2,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
498,1,24,1,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
498,2,21,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
498,3,10,1,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
499,1,11,1,1680.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
499,2,15,1,529.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
499,3,14,2,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
499,4,20,2,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
500,1,12,2,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
500,2,14,1,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
501,1,19,2,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
501,2,8,1,1799.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
501,3,14,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
501,4,23,2,299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
502,1,13,1,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
503,1,13,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
503,2,10,1,1549.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
504,1,24,2,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
504,2,2,2,749.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
505,1,26,1,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
506,1,25,1,499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
506,2,7,1,3999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
507,1,11,2,1680.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
507,2,13,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
507,3,20,2,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
508,1,8,1,1799.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
508,2,2,2,749.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
508,3,10,2,1549.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
508,4,25,1,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
509,1,23,2,299.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
509,2,4,2,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
510,1,17,1,429.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
511,1,22,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
511,2,13,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
512,1,21,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
513,1,7,1,3999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
513,2,13,1,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
513,3,23,1,299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
514,1,18,2,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
514,2,17,2,429.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
515,1,8,1,1799.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
515,2,5,1,1320.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
515,3,25,2,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
515,4,6,2,469.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
516,1,7,1,3999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
516,2,5,2,1320.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
517,1,21,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
518,1,16,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
518,2,5,2,1320.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
518,3,25,2,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
518,4,15,2,529.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
518,5,11,2,1680.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
519,1,6,1,469.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
519,2,16,1,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
519,3,23,2,299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
519,4,18,2,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
519,5,7,1,3999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
520,1,26,1,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
520,2,24,1,549.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
520,3,10,1,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
521,1,5,1,1320.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
521,2,14,1,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
522,1,4,2,2899.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
522,2,22,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
522,3,21,1,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
523,1,12,1,549.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
523,2,20,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
523,3,5,2,1320.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
523,4,16,2,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
524,1,11,1,1680.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
524,2,2,1,749.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
524,3,9,1,2999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
524,4,3,2,999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
524,5,26,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
525,1,9,2,2999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
525,2,6,2,469.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
525,3,10,1,1549.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
526,1,3,2,999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
526,2,8,1,1799.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
526,3,21,1,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
526,4,15,1,529.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
527,1,18,2,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
527,2,4,1,2899.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
527,3,19,1,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
527,4,9,2,2999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
528,1,21,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
529,1,12,2,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
530,1,2,2,749.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
530,2,4,1,2899.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
530,3,6,2,469.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
531,1,6,1,469.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
531,2,12,2,549.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
531,3,25,1,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
532,1,17,2,429.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
532,2,16,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
532,3,12,1,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
533,1,4,1,2899.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
533,2,12,2,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
533,3,10,1,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
533,4,25,1,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
534,1,21,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
534,2,9,2,2999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
534,3,2,1,749.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
534,4,24,2,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
535,1,24,1,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
535,2,15,1,529.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
535,3,22,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
536,1,22,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
536,2,2,1,749.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
536,3,12,2,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
536,4,14,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
537,1,10,1,1549.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
537,2,26,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
537,3,17,2,429.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
537,4,25,2,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
538,1,2,2,749.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
539,1,9,2,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
539,2,23,1,299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
539,3,21,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
540,1,19,1,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
540,2,26,2,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
540,3,23,2,299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
541,1,22,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
542,1,16,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
542,2,9,1,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
542,3,20,1,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
542,4,19,2,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
543,1,25,1,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
543,2,18,1,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
543,3,26,2,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
544,1,12,1,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
544,2,17,1,429.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
544,3,21,1,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
545,1,25,2,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
545,2,6,1,469.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
545,3,24,1,549.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
545,4,20,2,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
546,1,17,2,429.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
546,2,8,1,1799.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
546,3,18,2,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
547,1,11,2,1680.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
547,2,9,1,2999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
547,3,5,1,1320.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
548,1,8,1,1799.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
548,2,11,2,1680.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
549,1,15,1,529.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
549,2,16,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
549,3,3,1,999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
549,4,7,1,3999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
549,5,13,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
550,1,4,1,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
551,1,16,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
551,2,26,1,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
551,3,11,2,1680.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
551,4,15,2,529.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
552,1,23,1,299.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
552,2,2,1,749.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
552,3,24,1,549.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
552,4,18,1,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
552,5,19,2,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
553,1,24,1,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
553,2,18,2,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
553,3,12,1,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
554,1,3,2,999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
554,2,22,1,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
554,3,4,2,2899.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
555,1,8,1,1799.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
555,2,7,1,3999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
555,3,20,2,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
556,1,16,1,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
556,2,4,2,2899.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
557,1,9,2,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
557,2,10,1,1549.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
558,1,7,1,3999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
558,2,16,1,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
558,3,9,1,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
558,4,21,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
558,5,10,2,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
559,1,15,2,529.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
559,2,6,1,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
559,3,7,2,3999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
560,1,16,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
560,2,26,2,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
561,1,15,2,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
561,2,18,1,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
561,3,5,1,1320.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
561,4,17,2,429.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
562,1,25,2,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
562,2,26,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
563,1,6,2,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
563,2,19,1,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
563,3,13,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
564,1,4,1,2899.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
564,2,15,1,529.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
565,1,18,1,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
565,2,25,2,499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
565,3,9,1,2999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
565,4,17,1,429.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
566,1,24,2,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
566,2,7,2,3999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
566,3,8,1,1799.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
566,4,21,2,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
567,1,9,1,2999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
567,2,5,1,1320.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
568,1,5,1,1320.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
568,2,10,1,1549.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
569,1,16,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
569,2,24,2,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
570,1,18,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
570,2,24,2,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
570,3,3,2,999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
570,4,11,1,1680.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
570,5,16,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
571,1,4,1,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
571,2,9,1,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
572,1,3,1,999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
572,2,13,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
572,3,11,2,1680.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
573,1,2,1,749.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
574,1,26,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
574,2,13,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
574,3,12,2,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
574,4,23,2,299.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
574,5,11,2,1680.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
575,1,4,2,2899.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
575,2,12,1,549.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
576,1,9,1,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
577,1,3,2,999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
578,1,21,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
578,2,25,2,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
578,3,18,2,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
578,4,8,2,1799.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
579,1,7,2,3999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
579,2,6,1,469.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
580,1,16,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
580,2,15,1,529.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
580,3,21,2,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
580,4,9,2,2999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
580,5,19,1,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
581,1,8,2,1799.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
582,1,10,2,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
582,2,17,2,429.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
583,1,15,2,529.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
584,1,19,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
584,2,23,1,299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
584,3,15,1,529.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
584,4,22,1,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
584,5,8,2,1799.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
585,1,10,1,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
585,2,18,2,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
585,3,15,1,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
585,4,12,2,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
586,1,11,2,1680.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
586,2,23,2,299.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
587,1,24,1,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
587,2,23,1,299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
587,3,18,1,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
587,4,21,1,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
588,1,10,2,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
588,2,23,1,299.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
589,1,15,2,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
590,1,2,2,749.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
590,2,20,1,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
590,3,8,2,1799.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
590,4,5,2,1320.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
590,5,24,1,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
591,1,16,2,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
591,2,25,2,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
591,3,2,2,749.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
592,1,21,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
592,2,16,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
592,3,18,2,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
593,1,3,2,999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
593,2,25,1,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
594,1,26,1,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
594,2,21,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
595,1,4,1,2899.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
595,2,19,2,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
595,3,3,1,999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
595,4,10,1,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
595,5,26,2,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
596,1,5,1,1320.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
596,2,23,2,299.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
596,3,9,1,2999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
597,1,17,2,429.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
597,2,8,1,1799.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
598,1,4,2,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
598,2,16,2,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
598,3,14,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
599,1,9,2,2999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
599,2,22,2,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
599,3,23,1,299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
599,4,10,2,1549.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
600,1,26,2,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
600,2,4,1,2899.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
600,3,18,2,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
601,1,12,2,549.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
602,1,15,2,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
602,2,5,2,1320.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
603,1,12,1,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
603,2,4,1,2899.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
604,1,10,2,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
604,2,9,2,2999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
605,1,19,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
605,2,25,2,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
605,3,13,2,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
605,4,11,1,1680.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
606,1,6,2,469.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
606,2,18,2,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
607,1,11,2,1680.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
607,2,26,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
607,3,14,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
608,1,4,2,2899.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
608,2,7,2,3999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
608,3,24,1,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
609,1,10,1,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
609,2,7,1,3999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
609,3,22,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
609,4,5,1,1320.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
610,1,26,1,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
610,2,24,1,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
610,3,18,2,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
610,4,3,1,999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
610,5,8,1,1799.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
611,1,16,2,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
