order_id,item_id,product_id,quantity,list_price,discount,extract_time,source_name
338,1,6,2,469.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
339,1,13,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
340,1,11,1,1680.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
341,1,23,2,299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
342,1,26,1,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
343,1,20,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
344,1,22,1,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
345,1,18,2,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
346,1,13,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
347,1,23,1,299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
348,1,5,2,1320.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
349,1,20,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
350,1,6,2,469.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
351,1,4,2,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
352,1,11,1,1680.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
353,1,2,2,749.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
354,1,21,1,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
355,1,16,1,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
356,1,23,2,299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
357,1,17,2,429.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
358,1,21,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
359,1,15,2,529.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
360,1,26,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
361,1,24,2,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
362,1,2,1,749.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
363,1,21,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
364,1,25,2,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
365,1,24,2,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
366,1,21,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
367,1,26,2,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
368,1,5,1,1320.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
369,1,10,2,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
370,1,25,2,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
371,1,14,1,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
372,1,11,1,1680.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
373,1,8,2,1799.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
374,1,10,1,1549.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
375,1,21,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
376,1,2,2,749.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
377,1,8,1,1799.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
378,1,26,2,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
379,1,9,1,2999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
380,1,16,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
381,1,21,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
382,1,8,1,1799.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
383,1,19,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
384,1,20,1,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
385,1,21,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
386,1,8,1,1799.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
387,1,18,1,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
388,1,19,2,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
389,1,2,1,749.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
390,1,23,1,299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
391,1,8,1,1799.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
392,1,14,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
393,1,6,2,469.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
394,1,23,1,299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
395,1,14,1,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
396,1,12,1,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
397,1,7,1,3999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
398,1,8,2,1799.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
399,1,25,1,499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
400,1,24,2,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
401,1,23,1,299.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
402,1,6,2,469.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
403,1,12,2,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
404,1,9,1,2999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
405,1,3,2,999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
406,1,4,1,2899.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
407,1,20,1,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
408,1,18,1,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
409,1,15,1,529.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
410,1,25,1,499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
411,1,2,1,749.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
412,1,7,1,3999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
413,1,8,2,1799.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
414,1,4,2,2899.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
415,1,3,1,999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
416,1,22,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
417,1,26,2,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
418,1,12,1,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
419,1,9,1,2999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
420,1,17,2,429.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
421,1,6,2,469.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
422,1,20,2,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
423,1,8,2,1799.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
424,1,22,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
425,1,6,1,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
426,1,10,1,1549.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
427,1,12,2,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
428,1,5,2,1320.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
429,1,11,1,1680.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
430,1,22,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
431,1,14,2,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
432,1,10,2,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
433,1,6,1,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
434,1,21,1,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
435,1,22,1,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
436,1,3,1,999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
437,1,3,1,999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
438,1,4,1,2899.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
439,1,6,2,469.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
440,1,19,2,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
441,1,12,1,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
442,1,16,2,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
443,1,5,1,1320.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
444,1,22,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
445,1,7,1,3999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
446,1,22,1,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
447,1,4,2,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
448,1,13,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
449,1,17,2,429.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
450,1,24,1,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
451,1,14,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
452,1,11,1,1680.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
453,1,23,1,299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
454,1,25,2,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
455,1,9,1,2999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
456,1,17,2,429.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
457,1,24,2,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
458,1,2,1,749.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
459,1,11,1,1680.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
460,1,19,1,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
461,1,16,1,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
462,1,12,2,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
463,1,13,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
464,1,7,1,3999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
465,1,6,2,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
466,1,19,2,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
467,1,19,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
468,1,19,1,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
469,1,8,2,1799.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
470,1,18,1,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
471,1,14,1,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
472,1,15,1,529.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
473,1,26,1,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
474,1,19,2,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
475,1,17,2,429.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
476,1,22,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
477,1,6,1,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
478,1,21,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
479,1,26,1,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
480,1,4,1,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
481,1,13,2,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
482,1,13,1,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
483,1,17,1,429.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
484,1,8,2,1799.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
485,1,13,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
486,1,9,1,2999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
487,1,6,1,469.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
488,1,13,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
489,1,8,2,1799.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
490,1,12,1,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
491,1,9,2,2999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
492,1,6,1,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
493,1,15,1,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
494,1,23,1,299.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
495,1,22,1,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
496,1,23,1,299.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
497,1,25,2,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
498,1,24,1,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
499,1,11,1,1680.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
500,1,12,2,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
501,1,19,2,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
502,1,13,1,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
503,1,13,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
504,1,24,2,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
505,1,26,1,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
506,1,25,1,499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
507,1,11,2,1680.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
508,1,8,1,1799.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
509,1,23,2,299.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
510,1,17,1,429.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
511,1,22,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
512,1,21,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
513,1,7,1,3999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
514,1,18,2,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
515,1,8,1,1799.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
516,1,7,1,3999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
517,1,21,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
518,1,16,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
519,1,6,1,469.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
520,1,26,1,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
521,1,5,1,1320.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
522,1,4,2,2899.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
523,1,12,1,549.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
524,1,11,1,1680.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
525,1,9,2,2999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
526,1,3,2,999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
527,1,18,2,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
528,1,21,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
529,1,12,2,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
530,1,2,2,749.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
531,1,6,1,469.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
532,1,17,2,429.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
533,1,4,1,2899.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
534,1,21,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
535,1,24,1,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
536,1,22,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
537,1,10,1,1549.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
538,1,2,2,749.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
539,1,9,2,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
540,1,19,1,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
541,1,22,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
542,1,16,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
543,1,25,1,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
544,1,12,1,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
545,1,25,2,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
546,1,17,2,429.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
547,1,11,2,1680.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
548,1,8,1,1799.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
549,1,15,1,529.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
550,1,4,1,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
551,1,16,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
552,1,23,1,299.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
553,1,24,1,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
554,1,3,2,999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
555,1,8,1,1799.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
556,1,16,1,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
557,1,9,2,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
558,1,7,1,3999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
559,1,15,2,529.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
560,1,16,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
561,1,15,2,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
562,1,25,2,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
563,1,6,2,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
564,1,4,1,2899.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
565,1,18,1,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
566,1,24,2,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
567,1,9,1,2999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
568,1,5,1,1320.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
569,1,16,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
570,1,18,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
571,1,4,1,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
572,1,3,1,999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
573,1,2,1,749.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
574,1,26,1,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
575,1,4,2,2899.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
576,1,9,1,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
577,1,3,2,999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
578,1,21,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
579,1,7,2,3999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
580,1,16,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
581,1,8,2,1799.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
582,1,10,2,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
583,1,15,2,529.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
584,1,19,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
585,1,10,1,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
586,1,11,2,1680.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
587,1,24,1,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
588,1,10,2,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
589,1,15,2,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
590,1,2,2,749.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
591,1,16,2,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
592,1,21,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
593,1,3,2,999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
594,1,26,1,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
595,1,4,1,2899.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
596,1,5,1,1320.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
597,1,17,2,429.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
598,1,4,2,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
599,1,9,2,2999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
600,1,26,2,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
601,1,12,2,549.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
602,1,15,2,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
603,1,12,1,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
604,1,10,2,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
605,1,19,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
606,1,6,2,469.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
607,1,11,2,1680.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
608,1,4,2,2899.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
609,1,10,1,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
610,1,26,1,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
611,1,16,2,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
612,1,13,1,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
613,1,9,2,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
614,1,18,1,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
615,1,11,1,1680.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
616,1,24,1,549.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
617,1,15,2,529.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
618,1,17,2,429.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
619,1,25,1,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
620,1,5,2,1320.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
621,1,17,2,429.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
622,1,9,2,2999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
623,1,8,1,1799.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
624,1,21,2,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
625,1,17,1,429.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
626,1,15,1,529.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
627,1,19,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
628,1,15,2,529.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
629,1,19,1,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
630,1,5,1,1320.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
631,1,24,2,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
632,1,25,1,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
633,1,12,2,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
634,1,4,2,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
635,1,4,1,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
636,1,85,2,329.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
637,1,9,1,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
638,1,103,1,551.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
639,1,15,1,529.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
640,1,106,2,449.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
641,1,15,1,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
642,1,68,2,449.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
643,1,53,1,749.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
644,1,9,1,2999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
645,1,99,1,299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
646,1,15,2,529.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
647,1,25,2,499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
648,1,24,1,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
649,1,97,2,349.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
650,1,3,1,999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
651,1,79,1,402.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
652,1,102,1,489.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
653,1,6,1,469.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
654,1,9,1,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
655,1,67,1,250.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
657,1,52,1,875.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
658,1,49,2,3499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
659,1,42,2,2299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
660,1,30,1,999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
661,1,63,2,3499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
662,1,55,2,2699.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
663,1,41,2,1469.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
664,1,52,2,875.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
665,1,58,1,4999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
666,1,98,2,489.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
667,1,79,1,402.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
668,1,48,2,1499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
669,1,16,2,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
670,1,108,1,449.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items
671,1,30,1,999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
672,1,51,2,6499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items
673,1,66,1,250.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
674,1,26,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
675,1,17,1,429.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items
676,1,70,1,659.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items
